# Time, Flux
2.368872977884734610e+00 -3.493726299623213370e-05
2.369624293662411674e+00 -1.001059362545744428e-04
2.370135923672933131e+00 1.029241093639274659e-04
2.388484315287257687e+00 5.939024383723710978e-05
2.389304647371886858e+00 2.152992405239526562e-04
2.390056229042158975e+00 -3.961971656589203936e-05
2.390567999216727912e+00 3.738550098249503330e-05
2.408915903167269335e+00 1.444693194101063171e-04
2.409736316859039107e+00 -6.483939874961121817e-05
2.410487964187552734e+00 -1.419391723314458232e-04
2.411000174295622855e+00 -9.866650555827052003e-05
2.428632239492117151e+00 4.674955174190529249e-04
2.429347691157943245e+00 5.576374911716007612e-05
2.430167986106084754e+00 -1.168517749045265253e-06
2.430919799093601341e+00 -8.002807262290103339e-05
2.431432448909617960e+00 4.839257597173939198e-05
2.449064028188558950e+00 -1.625709239975760471e-05
2.449779379271546986e+00 1.370632999661722750e-04
2.450599655476821681e+00 1.283228654413601732e-04
2.451351733542026068e+00 -1.093584843096541607e-05
2.451864523049152922e+00 1.558115778991950805e-04
2.469496017119354292e+00 9.983671895526489450e-05
2.470210967529908430e+00 7.192948161312527091e-05
2.471031324614727964e+00 2.525558805501368852e-04
2.471783567989689345e+00 -9.292554974986179915e-05
2.472296796731825452e+00 5.642285995271819098e-06
2.489927906274942870e+00 -4.169750136499584945e-05
2.490642755840724476e+00 2.117079945890996072e-04
2.491462993745358290e+00 7.515689528464249458e-06
2.492215401964415378e+00 -6.252352559447695555e-05
2.492728969940799288e+00 8.633047006330583386e-05
2.510359695902707244e+00 7.565072030329729779e-06
2.511074444332678013e+00 1.419498929196548272e-05
2.511894662766849251e+00 4.342058467572938876e-05
2.512647235713586724e+00 6.950599498596863625e-05
2.513161143157049082e+00 -4.091666155407481929e-05
2.530791685764825161e+00 9.573864212404890352e-05
2.531506232905428533e+00 1.564194250704584676e-04
2.532326331671924891e+00 -5.327743424869436770e-05
2.533079069229927427e+00 9.061299707764900759e-05
2.533593315441976301e+00 -1.077408720138564227e-04
2.551223575851736314e+00 -2.621809154794176226e-05
2.551937821600347434e+00 -3.496179528576527493e-05
2.552758100570486022e+00 6.033346918128933291e-05
2.553510902506161528e+00 1.135258837510731507e-05
2.554025487261242233e+00 -8.432072930035252299e-05
2.571655566412346161e+00 1.302627716266967025e-05
2.573189669358384890e+00 -1.706453919775698992e-04
2.573942735556840944e+00 9.898784322466800702e-05
2.574457658607570920e+00 4.400134167644152863e-05
2.592087357204263753e+00 2.754947184687138258e-05
2.593621338030629886e+00 1.128382943184788964e-04
2.594374568141859072e+00 -4.910666183858848475e-05
2.594889829961175565e+00 1.456598328843536848e-04
2.612519248222497481e+00 -4.427855000137005524e-05
2.613232888436812118e+00 -1.159060661785639627e-05
2.614053106696360373e+00 -1.382835233580427729e-05
2.614806500720362692e+00 1.711060051061306041e-04
2.615322000376181677e+00 2.018355875282636413e-06
2.633664577627257586e+00 1.313371900120684029e-05
2.634484675251428598e+00 1.333301622163549582e-04
2.635238232838958083e+00 -1.961525703779189359e-05
2.635754170798463747e+00 2.035686897512965584e-05
2.654096266905014545e+00 1.450832405156141590e-04
2.654916443691604400e+00 2.866437451172741487e-05
2.655670064725484281e+00 -5.965597140093504967e-05
2.656186340289423242e+00 4.485155056107002915e-05
2.673814923387226372e+00 2.140808759417110548e-05
2.674527956350118529e+00 7.170369072314029281e-05
2.675348112123742794e+00 1.400679515968759699e-05
2.676101896371903877e+00 5.807150487609468039e-05
2.676618509780382738e+00 -1.369804138300736497e-04
2.694246915577650725e+00 1.734554364102066126e-06
2.694959745861467582e+00 7.683063704018698061e-05
2.695779680445980375e+00 -3.684454210277100648e-05
2.696533727792768786e+00 3.935946969631486250e-05
2.697050678798404988e+00 3.010412473188315926e-05
2.714678708232213467e+00 5.937450149491850661e-05
2.715391335538640760e+00 -4.895665943620032399e-05
2.716211448653325533e+00 4.612810542444199948e-05
2.717482946893142071e+00 1.530618820459625994e-04
2.735110601113092343e+00 2.293578134917204580e-04
2.735823025311162837e+00 -1.136375576958173120e-04
2.736643116852633284e+00 -7.279501651295563179e-05
2.737915014979080297e+00 7.572152235875682393e-05
2.755542494466908465e+00 2.262489964062728927e-05
2.756254815200861685e+00 -3.028978394629701557e-05
2.757074685058455543e+00 -8.187329895130181754e-05
2.757829220185442409e+00 8.319356416915366949e-05
2.758347182607394643e+00 -1.026351527850080295e-04
2.775974387820724587e+00 7.771222519009397274e-06
2.776686505228042279e+00 -7.121337947707765926e-06
2.777506453032970057e+00 -4.555192477643822533e-05
2.778260950441392652e+00 -2.628205021974496151e-05
2.778779349770047702e+00 1.278775321817580079e-04
2.796406381866518132e+00 -1.520418472950426703e-04
2.797118095378152702e+00 1.114287852952031507e-04
2.797938020998685715e+00 9.187754852831273879e-05
2.798692880458759191e+00 1.056213708290874661e-05
2.799211516467039473e+00 8.371538360268699648e-06
2.816838175918064735e+00 2.342939644868734047e-05
2.818369688856023458e+00 5.864608236457157100e-05
2.819124710249809596e+00 6.567263734154591716e-05
2.819643682225432713e+00 8.105749146421457353e-05
2.837270070436034075e+00 1.020706681977454430e-04
2.838801456714122651e+00 -2.065417009060068113e-05
2.839556639808790806e+00 -3.247389449593819497e-05
2.840075847991101909e+00 -3.668893691672018809e-06
2.857702065180319551e+00 -3.925013442431940174e-07
2.858413266522745744e+00 8.710433369657250865e-06
2.859233024447007665e+00 1.806294191571387682e-05
2.859988368893311872e+00 3.377984317261527460e-05
2.860508013749495149e+00 -1.174003123831114851e-05
2.878844957139278904e+00 -5.080528316152045496e-05
2.879664792072276214e+00 -8.179018254954064347e-05
2.880420197985870345e+00 1.442190926152662144e-04
2.880940178583841771e+00 -6.883159351315805950e-05
2.899276647894055259e+00 -1.219466146277605937e-04
2.900096459696783313e+00 -2.203177333796625862e-05
2.900852126606253023e+00 -2.024913926175600011e-04
2.901372342952527106e+00 -2.887881408767968753e-05
2.918997751288088693e+00 -8.183519912034500053e-05
2.919708438773284342e+00 -7.851568109966146878e-05
2.920528127197599133e+00 -1.216207432356865485e-05
2.921283854999558116e+00 -1.209632545956909247e-04
2.921804506855551153e+00 -5.393706924720654958e-05
2.939429647203041895e+00 5.263817022443702564e-06
2.940140029767405849e+00 1.722142082262898498e-04
2.940959794589275589e+00 5.738012428997939376e-05
2.941715683160794015e+00 1.012475019101674952e-04
2.942236770286399405e+00 4.180368636115793104e-05
2.959861543583656385e+00 -1.201307470048453200e-05
2.960571720871428170e+00 -5.411016664617652869e-05
2.961391461980952045e+00 -1.637486380656030306e-04
2.962147611089960719e+00 2.228253123056054915e-05
2.962668833723000716e+00 -1.117146519844905065e-04
2.981003512129007049e+00 1.685132329009739693e-04
2.981823129248937221e+00 -1.623711806251595447e-04
2.982579438778259373e+00 -1.263066945770665640e-04
2.983100996221764944e+00 7.173250428889586274e-05
3.001435103501478352e+00 3.624769076187902039e-06
3.003011166240241892e+00 -4.395624205215132994e-05
3.003533258262905292e+00 2.286967601735055507e-05
3.021866794983850468e+00 5.881765721001385041e-05
3.023443093230810064e+00 4.688635620492028233e-06
3.023965320302522741e+00 -1.019205168864392356e-04
3.042298586590675313e+00 -5.080582654030686560e-05
3.043118130718198699e+00 -4.428094826318142017e-05
3.043874919995062100e+00 -1.485417267617474891e-04
3.044397481411579065e+00 -3.545752966520067238e-05
3.063549897761390639e+00 5.603625920130624360e-06
3.064306646758552688e+00 5.286493739982666009e-05
3.064829742514120881e+00 -1.556493166580709601e-05
3.083981464686644358e+00 -2.588382793694791706e-06
3.084738573057904887e+00 -4.370352437625425599e-05
