# Time, Flux
1.986497699849038327e+03 1.004044535840145302e+00
1.986518131882548914e+03 1.002996544576382432e+00
1.986538564015136217e+03 1.002533304606065601e+00
1.986558995947256335e+03 1.002269336982486658e+00
1.986579427979369939e+03 1.002403220904241499e+00
1.986599860011025157e+03 1.002217943084496854e+00
1.986661156103189569e+03 1.005003100551946638e+00
1.986681588133447804e+03 1.005184038843175642e+00
1.986702020263233862e+03 1.005268384687123984e+00
1.986722452192094352e+03 1.005059542614965995e+00
1.986742884221421264e+03 1.005001268573414208e+00
1.986763316349810339e+03 1.004861295981296143e+00
1.986783748277739505e+03 1.004999575120094191e+00
1.986804180305669433e+03 1.004901634836418145e+00
1.986824612433127186e+03 1.005007307820209084e+00
1.986845044360125030e+03 1.004784308854194341e+00
1.986865476386657974e+03 1.004692693743097109e+00
1.986906340538320364e+03 1.004851935609934799e+00
1.986926772463921225e+03 1.004579030673777851e+00
1.986947204589050671e+03 1.004835073123768518e+00
1.986967636613720970e+03 1.004551721367881401e+00
1.986988068537924846e+03 1.004386369425402714e+00
1.987008500662122970e+03 1.004506186425078385e+00
1.987028932685396285e+03 1.004406332718398298e+00
1.987049364608668839e+03 1.004456441429586233e+00
1.987069796731469978e+03 1.004405692474357181e+00
1.987090228753811971e+03 1.004182213368818299e+00
1.987151524818968028e+03 1.005251639842972278e+00
1.987171956939913798e+03 1.005282430029898810e+00
1.987192388860385108e+03 1.005194339654547298e+00
1.987212820880398795e+03 1.005275789695059041e+00
1.987233252999940305e+03 1.005225795667432420e+00
1.987253684919487569e+03 1.005034350169226043e+00
1.987274116938569932e+03 1.004904145692907758e+00
1.987294549057187396e+03 1.004858012794539235e+00
1.987314980975330400e+03 1.004986260689244570e+00
1.987335412993015780e+03 1.004761427308324295e+00
1.987355845110694645e+03 1.004758828046297126e+00
1.987376277027913602e+03 1.004704282351670308e+00
1.987396709044667659e+03 1.004697053980783794e+00
1.987417141060956055e+03 1.004544818078775270e+00
1.987437573076771514e+03 1.004535453008694290e+00
1.987458005092594249e+03 1.004570180722577533e+00
1.987478437207479146e+03 1.004533266711904904e+00
1.987498869122369797e+03 1.004525143147936950e+00
1.987519301237261971e+03 1.004407859628215105e+00
1.987539733251222060e+03 1.004222221051227493e+00
1.987560165164708451e+03 1.004330451878702846e+00
1.987580597278203641e+03 1.004299667782708960e+00
1.987641893315885682e+03 1.005171472030809365e+00
1.987662325327983126e+03 1.005131256212528079e+00
1.987682757239141210e+03 1.005088097081535015e+00
1.987703189350308094e+03 1.004922249859213634e+00
1.987723621361001278e+03 1.004804049741132577e+00
1.987744053371701739e+03 1.004809059098219493e+00
1.987764485381470877e+03 1.004662566075622543e+00
1.987784917391240015e+03 1.004828920237571976e+00
1.987805349400536215e+03 1.004778969716607628e+00
1.987825781409374031e+03 1.004708478482227108e+00
