# Time, Xc, Yc
2.010157789327458886e+03 1.565864256329114426e+02 1.089097210535237082e+03
2.010178221043162921e+03 1.565767987521485622e+02 1.089092700625446014e+03
2.010198652658633364e+03 1.565732156691986461e+02 1.089095562178027876e+03
2.010219084474098054e+03 1.565715165414350452e+02 1.089097345421047066e+03
2.010239516189336427e+03 1.565600551223865295e+02 1.089098943184843392e+03
2.010259947804574040e+03 1.565545952022468441e+02 1.089088713824201704e+03
2.010280379619573068e+03 1.565504958911218978e+02 1.089095214411670895e+03
2.010300811334345781e+03 1.565568904985554184e+02 1.089102732937331211e+03
2.010321242948884901e+03 1.565402527209294021e+02 1.089095611876879730e+03
2.010341674763418268e+03 1.565358284813740681e+02 1.089089866501947427e+03
2.010362106477725320e+03 1.565251192749264249e+02 1.089100868856883153e+03
2.010382538292025856e+03 1.565076106814752848e+02 1.089092422878111847e+03
2.010402969906099315e+03 1.565050001076292858e+02 1.089093868337965660e+03
2.010443833433542750e+03 1.565964824233455204e+02 1.089098283046449069e+03
2.010464265047150548e+03 1.565962825385503265e+02 1.089099866320695583e+03
2.010484696760526276e+03 1.565918219444952513e+02 1.089102031148401466e+03
2.010505128573895490e+03 1.565919482660831363e+02 1.089104230358673931e+03
2.010525560286805558e+03 1.566027166684117446e+02 1.089113539923131839e+03
2.010545991899714863e+03 1.565899675083118723e+02 1.089114249757455582e+03
2.010566423712618416e+03 1.565722863538354659e+02 1.089089483046415353e+03
2.010586855425295653e+03 1.565591301601466228e+02 1.089087995256658814e+03
2.010607287037739297e+03 1.565469109461730000e+02 1.089094632425523741e+03
2.010627718849944358e+03 1.565398609178339484e+02 1.089083793128158050e+03
2.010648150562155934e+03 1.565530308096805356e+02 1.089102781843931098e+03
2.010668582174133917e+03 1.565611879538794824e+02 1.089103974448855070e+03
2.010689013986106147e+03 1.565436888660206023e+02 1.089114522862234935e+03
2.010709445597618469e+03 1.565494266206141276e+02 1.089094048147904459e+03
2.010729877409132314e+03 1.565367634791820137e+02 1.089092888742966352e+03
2.010750309120638121e+03 1.565325086871840483e+02 1.089097272754828964e+03
2.010770740731917613e+03 1.565333057905642704e+02 1.089099171186654758e+03
2.010791172542965796e+03 1.565207113526824401e+02 1.089101076856731197e+03
2.010811604253773112e+03 1.565302957056758544e+02 1.089111742668779925e+03
2.010832035864586942e+03 1.565109511230186854e+02 1.089098161915948367e+03
2.010852467675169464e+03 1.565084566332821794e+02 1.089096461907916819e+03
2.010872899385743949e+03 1.564915115097286389e+02 1.089077692583940916e+03
2.010893330996092118e+03 1.564892078883805766e+02 1.089087217757943563e+03
2.010913762806208979e+03 1.565000341198651199e+02 1.089096412635968136e+03
2.010934194516317802e+03 1.564986872615467632e+02 1.089100295309752028e+03
2.010954626226201071e+03 1.564918628367002498e+02 1.089102997483365698e+03
2.010975057935851510e+03 1.564948670640914372e+02 1.089103550796203763e+03
2.010995489645494672e+03 1.564724234718931939e+02 1.089088328871025851e+03
2.011015921454913041e+03 1.564760936959168305e+02 1.089091673151090617e+03
2.011036353164097818e+03 1.564746117904863922e+02 1.089094302691065877e+03
2.011056784773274558e+03 1.564670194736276017e+02 1.089096554182247019e+03
2.011077216582227265e+03 1.564625164143988627e+02 1.089098134053550211e+03
2.011097648290946381e+03 1.564614860292610388e+02 1.089096709806820627e+03
2.011118079899657459e+03 1.564415726435095451e+02 1.089087157019848064e+03
2.011138511708144506e+03 1.564396009170110631e+02 1.089093246260405976e+03
2.011158943416397960e+03 1.565325510362594628e+02 1.089097127686527074e+03
2.011179375024643377e+03 1.565178143311856616e+02 1.089104275067158369e+03
2.011199806832897593e+03 1.565174610562870896e+02 1.089100399345364622e+03
2.011220238540685386e+03 1.565144928817921937e+02 1.089089798170434733e+03
2.011240670148465142e+03 1.564875469335040918e+02 1.089092756426263577e+03
2.011261101956020866e+03 1.564918094228046925e+02 1.089097714792755824e+03
2.011281533663575829e+03 1.564806116523195669e+02 1.089106315039963874e+03
2.011301965270889923e+03 1.564748334287838247e+02 1.089107060882995711e+03
2.011322397078212816e+03 1.564775122885466203e+02 1.089102389286599646e+03
2.011342828785069287e+03 1.564527205570457511e+02 1.089083112494005945e+03
2.011363260491918481e+03 1.564534076840869830e+02 1.089092980127020610e+03
2.011383692198774952e+03 1.564472997015943463e+02 1.089085968401880791e+03
2.011404123905398592e+03 1.566722515891475211e+02 1.089108024631543913e+03
2.011424555611782125e+03 1.566919286708259165e+02 1.089102400636480297e+03
2.011444987318172934e+03 1.566853741126869863e+02 1.089103156768106601e+03
2.011465419024330913e+03 1.566741548198861551e+02 1.089102987417853228e+03
2.011485850730248785e+03 1.566729773521659581e+02 1.089113010719949216e+03
2.011506282436173933e+03 1.566663704252025013e+02 1.089107900554668277e+03
2.011526714141858974e+03 1.566488863648194183e+02 1.089096940105052454e+03
2.011547145947319223e+03 1.566370527660478160e+02 1.089097585516934259e+03
2.011567577552777948e+03 1.566344346024140748e+02 1.089094138756469420e+03
2.011588009258004604e+03 1.566304916533004530e+02 1.089103839789685026e+03
2.011608441063224745e+03 1.566240563010986193e+02 1.089108881194401647e+03
2.011628872668217809e+03 1.566156080916609881e+02 1.089104406327386641e+03
2.011649304472972290e+03 1.566003253942903939e+02 1.089090530340922669e+03
2.011669736177733284e+03 1.565998234521146060e+02 1.089098225291977087e+03
2.011690167782260687e+03 1.565914997910322768e+02 1.089104785060141239e+03
2.011710599586782337e+03 1.565941902526500087e+02 1.089107637277194499e+03
2.011731031291077670e+03 1.565808727585504414e+02 1.089093952726651196e+03
2.011751462895139412e+03 1.565730076324049662e+02 1.089097509010945487e+03
2.011771894699195400e+03 1.565691649825853062e+02 1.089099555916006693e+03
2.011792326403025072e+03 1.565630499390131831e+02 1.089109291067235063e+03
2.011812758006621152e+03 1.565563950099788997e+02 1.089094537674629464e+03
2.011833189810211479e+03 1.565556052031145384e+02 1.089100764119437827e+03
2.011853621513575490e+03 1.565495715207412388e+02 1.089102270661308239e+03
2.011874053216939501e+03 1.565492859412340181e+02 1.089097247355802665e+03
2.011894484920063405e+03 1.565364602251284509e+02 1.089096021030518614e+03
2.011914916622961755e+03 1.565316616227031830e+02 1.089095378462515555e+03
2.011935348425860866e+03 1.565300558251098835e+02 1.089100277880877229e+03
2.011955780028518348e+03 1.565241686003207917e+02 1.089104793479036516e+03
2.011976211731183867e+03 1.565214406557644793e+02 1.089091361635791372e+03
2.011996643533617316e+03 1.565117177162852045e+02 1.089101229803237175e+03
2.012017075235809898e+03 1.565033258517648278e+02 1.089099083303646239e+03
2.012037506838008994e+03 1.564957103705398822e+02 1.089093032811108742e+03
2.012057938639976783e+03 1.564867890707530194e+02 1.089100057723991540e+03
2.012078370241935772e+03 1.564862966719269082e+02 1.089096340792588990e+03
2.012098801943669969e+03 1.564871029316791464e+02 1.089097009215737899e+03
2.012119233745172096e+03 1.564690063370778716e+02 1.089101398230391169e+03
2.012139665346665424e+03 1.564642062775375848e+02 1.089092001645519531e+03
2.012160097047933959e+03 1.564588906595608933e+02 1.089087973677833816e+03
2.012180528848970425e+03 1.564552709160954294e+02 1.089104855123118796e+03
2.012200960449998092e+03 1.564492408248678714e+02 1.089100316463749550e+03
2.012221392151033797e+03 1.564398292500671346e+02 1.089095441129836672e+03
2.012241823951837432e+03 1.564369450475756196e+02 1.089096592869588221e+03
2.012262255552399438e+03 1.564247004028852643e+02 1.089095965328975808e+03
2.012282687352737412e+03 1.564230854414003886e+02 1.089088820677322246e+03
2.012303119053074624e+03 1.564141092094919543e+02 1.089101357705140799e+03
2.012323550653403800e+03 1.564034595907502307e+02 1.089094981552849958e+03
2.012343982453508943e+03 1.563959630257955098e+02 1.089099032491567641e+03
2.012364414153380494e+03 1.563928925055048182e+02 1.089100197373903939e+03
2.012405277552650659e+03 1.565657688009399635e+02 1.089099778449865198e+03
2.012425709252289380e+03 1.565669784587851723e+02 1.089109223816407848e+03
2.012446140951687994e+03 1.565588242581874852e+02 1.089115324088905254e+03
2.012466572650861053e+03 1.565485548140565015e+02 1.089111919992239336e+03
2.012487004350034113e+03 1.565428525528324712e+02 1.089096629845453663e+03
2.012507436048967065e+03 1.565341486046484079e+02 1.089105813039897157e+03
2.012527867747907294e+03 1.565256348224033047e+02 1.089111136733444027e+03
2.012548299446614692e+03 1.565262794992627562e+02 1.089108156001712132e+03
2.012568731245082745e+03 1.565292059478022679e+02 1.089121737513536345e+03
2.012589162943557312e+03 1.565082281465489871e+02 1.089102563470020186e+03
2.012609594541798288e+03 1.564904025728986028e+02 1.089116324609738058e+03
2.012630026340033510e+03 1.564941978852318130e+02 1.089097550928769579e+03
2.012650458038042416e+03 1.564710850495777947e+02 1.089070102083976053e+03
2.012670889635817730e+03 1.564855911352962892e+02 1.089102747632935234e+03
2.012691321433587291e+03 1.564807188873315056e+02 1.089099210929510264e+03
2.012711753131363366e+03 1.564729863723113397e+02 1.089104069806671305e+03
2.012732184728673019e+03 1.564702746537049052e+02 1.089106065512593204e+03
2.012752616526209749e+03 1.564698829857335909e+02 1.089108226478513416e+03
2.012773048223287333e+03 1.564474385582133777e+02 1.089091599798707193e+03
2.012793479820364155e+03 1.564525155365907096e+02 1.089098024029049384e+03
2.012813911617435224e+03 1.564409844095257256e+02 1.089095861311800036e+03
2.012834343314279977e+03 1.564409169897625986e+02 1.089106459115541384e+03
2.012854775010884623e+03 1.564369761540578452e+02 1.089107293685934110e+03
2.012875206707496545e+03 1.566525475554793729e+02 1.089101057401638172e+03
2.012895638303874875e+03 1.566738340511119532e+02 1.089103319090336527e+03
2.012916070100254728e+03 1.566781019146139613e+02 1.089111773990272013e+03
2.012936501796393713e+03 1.566709418924469901e+02 1.089104401913319407e+03
2.012956933492307144e+03 1.566678789772264793e+02 1.089113609121714717e+03
2.012977365188213298e+03 1.566551800113021216e+02 1.089106234544598237e+03
2.012997796884126728e+03 1.566431112875671374e+02 1.089099321634449325e+03
2.013018228579807328e+03 1.566486773353122430e+02 1.089105550073630184e+03
2.013038660275255097e+03 1.566383955705292408e+02 1.089113493774628068e+03
2.013059091970695590e+03 1.566402532953310640e+02 1.089116232536788857e+03
2.013079523665910529e+03 1.566240024872296601e+02 1.089108890641197604e+03
2.013099955461118952e+03 1.566055726505147732e+02 1.089106205905072784e+03
2.013120387056100299e+03 1.565995638065756452e+02 1.089085455109441455e+03
2.013140818850850337e+03 1.566051531581566678e+02 1.089105682992252923e+03
2.013161250545592338e+03 1.566031307741961882e+02 1.089109131450461973e+03
2.013181682140224439e+03 1.565973711073651771e+02 1.089103910858213112e+03
2.013202113934741647e+03 1.565842386849852801e+02 1.089116418628574593e+03
2.013222545629017986e+03 1.565948466037218907e+02 1.089111622504092793e+03
2.013242977223300841e+03 1.565911475631086773e+02 1.089107712335297037e+03
2.013263409017352387e+03 1.565789524174374776e+02 1.089105285062510575e+03
2.013283840711279481e+03 1.565679982507444095e+02 1.089089736257245931e+03
2.013304272305213090e+03 1.565660989922222655e+02 1.089105424535015800e+03
2.013324704098915390e+03 1.565621593432315137e+02 1.089105374152895592e+03
2.013345135792493238e+03 1.565594403236026722e+02 1.089099379629966506e+03
2.013365567385961185e+03 1.565590627562827137e+02 1.089108368001260942e+03
2.013385999179314240e+03 1.565374706535323810e+02 1.089103800015986280e+03
2.013406430872426427e+03 1.565387203402560488e+02 1.089102888637497472e+03
2.013426862565545889e+03 1.565307040088384269e+02 1.089101136718651560e+03
2.013447294258548936e+03 1.565254513482578886e+02 1.089110765060917856e+03
2.013467725951311877e+03 1.565185029826361074e+02 1.089102083317655797e+03
2.013488157644082094e+03 1.565077998608566077e+02 1.089105999976481371e+03
2.013508589336619480e+03 1.565004673438434395e+02 1.089102383321504931e+03
2.013529021029033174e+03 1.564975989130920482e+02 1.089112773561352697e+03
2.013549452721337730e+03 1.564849379939471703e+02 1.089090452771209584e+03
2.013569884413525870e+03 1.564807572004601468e+02 1.089105412228498608e+03
2.013590316105706734e+03 1.564728420006151737e+02 1.089098655482361437e+03
2.013610747897546389e+03 1.564651405303415856e+02 1.089110906202425667e+03
2.013631179489384522e+03 1.564525617727670124e+02 1.089097552138277251e+03
2.013651611181099724e+03 1.564453928518059058e+02 1.089103188925228551e+03
2.013672042972706549e+03 1.564380177977886319e+02 1.089102381297508828e+03
2.013692474564195436e+03 1.564262202688748005e+02 1.089104249381747877e+03
2.013712906255444977e+03 1.564224404321074644e+02 1.089101915226314077e+03
2.013733338046702556e+03 1.564160225414683225e+02 1.089101186551141609e+03
2.013753769637725782e+03 1.564115637236324687e+02 1.089110090731963055e+03
2.013774201428743254e+03 1.564025588120052532e+02 1.089092503163470610e+03
2.013794633119534410e+03 1.563944919261146538e+02 1.089102803556910885e+03
2.013815064710324805e+03 1.563881111638562516e+02 1.089103650909771204e+03
2.013835496500876616e+03 1.563926689886913834e+02 1.089105763906177117e+03
2.013855928191318526e+03 1.566618380713533725e+02 1.089112980623815702e+03
2.013876359781759675e+03 1.566786039136960653e+02 1.089105125058301155e+03
2.013896791571962240e+03 1.566764261059526291e+02 1.089104448039864792e+03
2.013917223262054904e+03 1.566790702903541899e+02 1.089115450121113554e+03
2.013937654952023877e+03 1.566648926092509555e+02 1.089106117482592481e+03
2.013958086641883710e+03 1.566589324436774291e+02 1.089112228255179843e+03
2.013978518331627129e+03 1.566595424237250995e+02 1.089109034120198885e+03
2.013998950021254132e+03 1.566455451580161196e+02 1.089103498120178756e+03
2.014019381710757443e+03 1.566401916645818915e+02 1.089113991504782007e+03
2.014039813400151615e+03 1.566478792054915061e+02 1.089109888736728180e+03
2.014060245189422858e+03 1.566288503105169525e+02 1.089099090400345176e+03
2.014080676878584200e+03 1.566260671682875909e+02 1.089122104446139701e+03
2.014101108467511949e+03 1.566311608860453646e+02 1.089095138800025779e+03
2.014121540256433946e+03 1.566224080524830242e+02 1.089115099465571575e+03
2.014141971945246041e+03 1.566273518639409303e+02 1.089106625724134346e+03
2.014162403533940960e+03 1.566219569811831036e+02 1.089107335801230647e+03
2.014182835322397295e+03 1.566147538944930204e+02 1.089113808529835978e+03
2.014203267010860145e+03 1.566202030991306344e+02 1.089110770779667973e+03
2.014223698599205818e+03 1.566054529748918185e+02 1.089109344635841808e+03
2.014244130387429323e+03 1.566029526111382495e+02 1.089112751167360557e+03
2.014264561975425750e+03 1.566028270153057349e+02 1.089107792812931848e+03
2.014284993663422938e+03 1.565984354088008104e+02 1.089106853864862615e+03
2.014305425451180781e+03 1.565948623896251775e+02 1.089113346680195036e+03
2.014325857038944378e+03 1.565917833294588775e+02 1.089104437373435076e+03
2.014346288826593081e+03 1.565843841110756216e+02 1.089114894572534922e+03
2.014366720514000917e+03 1.565841213628095829e+02 1.089111388600089640e+03
2.014387152101415268e+03 1.565731286961901674e+02 1.089099613842087138e+03
2.014407583888714726e+03 1.565648538720037379e+02 1.089112084127570370e+03
2.014428015575773316e+03 1.565592541901300478e+02 1.089107239292297209e+03
2.014448447262839181e+03 1.565565672667503918e+02 1.089107682432838601e+03
2.014468878949788632e+03 1.565533517699490744e+02 1.089110595398204168e+03
2.014489310636497976e+03 1.565427354297891611e+02 1.089109950334189762e+03
2.014509742323214596e+03 1.565457489039590655e+02 1.089111572318586468e+03
2.014530174009814800e+03 1.565315572996810545e+02 1.089108251458909081e+03
2.014550605696174898e+03 1.565234230461438187e+02 1.089107132050386554e+03
2.014571037382542272e+03 1.565161327881887416e+02 1.089114670361847175e+03
2.014591469168677577e+03 1.565036808529274026e+02 1.089108161397862659e+03
2.014611900754804083e+03 1.564911306584529598e+02 1.089108104509370150e+03
2.014632332540822972e+03 1.564895343682869964e+02 1.089109369047446307e+03
2.014652764226724685e+03 1.564768814353217579e+02 1.089105092863900381e+03
2.014673195812501945e+03 1.564725325609159938e+02 1.089107203445018740e+03
2.014693627598055173e+03 1.564621402890400077e+02 1.089107511207943162e+03
2.014714059283607639e+03 1.564591390934791377e+02 1.089102850255681005e+03
2.014734490869035653e+03 1.564526387019937772e+02 1.089106420095783733e+03
2.014754922654356051e+03 1.564470823207932142e+02 1.089108138603828138e+03
2.014775354339559271e+03 1.564291483746032156e+02 1.089110206280043258e+03
2.014795785924638039e+03 1.564238927379377913e+02 1.089105879668509942e+03
2.014816217709609191e+03 1.564151747801032855e+02 1.089103409415933811e+03
2.014836649394463166e+03 1.566835674879450266e+02 1.089113051238243315e+03
2.014857080979192688e+03 1.566970747779344038e+02 1.089123215395868101e+03
2.014877512763814593e+03 1.566916157213164809e+02 1.089101128643129641e+03
2.014897944448319322e+03 1.566754545980419095e+02 1.089114706303639650e+03
2.014918376132700359e+03 1.566606000582902425e+02 1.089110296776289488e+03
2.014938807817088673e+03 1.566465636928610081e+02 1.089108018432952576e+03
2.014959239501244156e+03 1.566354976913493431e+02 1.089111801210607837e+03
2.014979671185275947e+03 1.566226057903768378e+02 1.089113825977697616e+03
2.017840106559247943e+03 1.566415541811006165e+02 1.089124166987400258e+03
2.017860538229782833e+03 1.566365902830492303e+02 1.089121379061853304e+03
2.017880970000311208e+03 1.566520496000345020e+02 1.089138560749351200e+03
2.017901401570612506e+03 1.566523880108468632e+02 1.089138736754954152e+03
2.017921833240907290e+03 1.566428127335667284e+02 1.089136053660297875e+03
2.017942265011093696e+03 1.566374091944240945e+02 1.089142936799865311e+03
2.017962696581278578e+03 1.566345871422981872e+02 1.089124323129043432e+03
2.017983128251347807e+03 1.566332577589705579e+02 1.089134689108015664e+03
2.018003560021294106e+03 1.566297802177259371e+02 1.089145188088164105e+03
2.018023991591129743e+03 1.566392507217494483e+02 1.089147561131468137e+03
2.018044423260958865e+03 1.566210407091768104e+02 1.089134463847620054e+03
2.018064855030679610e+03 1.566131449966581215e+02 1.089130749453968974e+03
2.018085286600398831e+03 1.565941896778866180e+02 1.089139447727110337e+03
2.018105718369879469e+03 1.565914852160877615e+02 1.089118160980548282e+03
2.018126150039366621e+03 1.565895599274772678e+02 1.089120247002528004e+03
2.018146581708853773e+03 1.565956154233671498e+02 1.089138656651503879e+03
2.018167013378100819e+03 1.565904142818557148e+02 1.089128034637458541e+03
2.018187445047471556e+03 1.565894622508832583e+02 1.089139125321741858e+03
2.018207876716609462e+03 1.565885708320634535e+02 1.089139242876437038e+03
2.018228308385740092e+03 1.565615228153811245e+02 1.089126368136420751e+03
2.018248740054761583e+03 1.565754565876819981e+02 1.089128546049478018e+03
2.018269171723666659e+03 1.565636378689843013e+02 1.089130794999122145e+03
2.018289603492565220e+03 1.565659173523811205e+02 1.089141406203606039e+03
2.018310035061353119e+03 1.565653039261572133e+02 1.089139848489983933e+03
2.018330466730025364e+03 1.565412490838261306e+02 1.089121884484883594e+03
2.018350898498691095e+03 1.565445708363550636e+02 1.089133801124976117e+03
2.018371330067246163e+03 1.565427812221628301e+02 1.089132542331646846e+03
2.018391761835686339e+03 1.565458100985461272e+02 1.089128254452217107e+03
2.018412193504118477e+03 1.565432111540175413e+02 1.089140151519870869e+03
2.018432625072440715e+03 1.565263639178905066e+02 1.089129170824201992e+03
2.018453056840648060e+03 1.565313520804335781e+02 1.089134280701762236e+03
2.018473488508847367e+03 1.565271081503227890e+02 1.089125654588230645e+03
2.018493920077053190e+03 1.565311213469417453e+02 1.089139179498335125e+03
2.018514351845027704e+03 1.565281548715307451e+02 1.089146461615939870e+03
2.018534783412993420e+03 1.565146643336133536e+02 1.089118739178554051e+03
2.018555215080850758e+03 1.565071674482687172e+02 1.089134463438514103e+03
2.018575646848708857e+03 1.565148134801139577e+02 1.089125059569728364e+03
2.018596078416441742e+03 1.565119875884984992e+02 1.089129453986103499e+03
2.018616510184067010e+03 1.565125876575044117e+02 1.089136450584405566e+03
2.018636941851691518e+03 1.565060058454948546e+02 1.089131352331176231e+03
2.018657373519192333e+03 1.564980057368782127e+02 1.089141114879483439e+03
2.018677805186584010e+03 1.564931729840767218e+02 1.089144686410932081e+03
2.018698236853975686e+03 1.564867877397900600e+02 1.089134212773986292e+03
2.018718668521243671e+03 1.564683553498256003e+02 1.089121766901924275e+03
2.018739100188518933e+03 1.564668827852504762e+02 1.089132925498271561e+03
2.018759531855670502e+03 1.565609731087737373e+02 1.089129549293239052e+03
2.018779963522712933e+03 1.566358731082525253e+02 1.089135335926102243e+03
2.018800395289756125e+03 1.566295403545442753e+02 1.089139622053707853e+03
2.018820826856681379e+03 1.566203279004165836e+02 1.089140337489801368e+03
2.018841258623484464e+03 1.565962563085185764e+02 1.089132043616376450e+03
2.018861690290294064e+03 1.565997514139436362e+02 1.089133561683902826e+03
2.018882121856979211e+03 1.565923274690881328e+02 1.089136130303088294e+03
2.018902553623673157e+03 1.565948214548072315e+02 1.089143445506303806e+03
2.018922985290249926e+03 1.565814629366078634e+02 1.089128129460008950e+03
2.018943416856709518e+03 1.565756285628185935e+02 1.089135461639895084e+03
2.018963848623163358e+03 1.565724959460092123e+02 1.089144151152121594e+03
2.018984280289507296e+03 1.565607266810748399e+02 1.089136686622066918e+03
2.019004711855843198e+03 1.565522197757471758e+02 1.089127465878059184e+03
2.019025143622071482e+03 1.565534191891964895e+02 1.089135863429134815e+03
2.019045575288182590e+03 1.565546050173906281e+02 1.089151493713676246e+03
2.019066006854292937e+03 1.565429911445314133e+02 1.089131048895466847e+03
2.019086438620281115e+03 1.565502387937975186e+02 1.089131368566916763e+03
2.019106870286275807e+03 1.565528166411226039e+02 1.089133703649139534e+03
2.019127301952146809e+03 1.565585646507513502e+02 1.089138827363163728e+03
2.019147733618025086e+03 1.565558692111939081e+02 1.089143973435638827e+03
2.019168165283786948e+03 1.565527692996479630e+02 1.089124875029222039e+03
2.019188596949425119e+03 1.565497559574212119e+02 1.089140147932047967e+03
2.019209028614954150e+03 1.565401577978241505e+02 1.089138310396755514e+03
2.019229460280599596e+03 1.565439485732134983e+02 1.089128452880821669e+03
2.019249891946004936e+03 1.565451472841653526e+02 1.089137188939473617e+03
2.019270323611417552e+03 1.565519736545237777e+02 1.089145003183945619e+03
2.019290755276713753e+03 1.565549967725452802e+02 1.089136106341892628e+03
2.019311186942002678e+03 1.565486670193645580e+02 1.089128645534204225e+03
2.019331618607298878e+03 1.565610374544325794e+02 1.089141733452001290e+03
2.019352050372363010e+03 1.565756069295850921e+02 1.089137875208571131e+03
2.019372482037419104e+03 1.565810788700133003e+02 1.089135129317273140e+03
2.019392913602481713e+03 1.565826852200172823e+02 1.089145094699771334e+03
2.019413345367429429e+03 1.565913229407255187e+02 1.089132708825042073e+03
2.019433777032252692e+03 1.565828757247635679e+02 1.089131374400043569e+03
2.019454208597082470e+03 1.565818570872064868e+02 1.089143521065387631e+03
2.019474640361797356e+03 1.565882942318211803e+02 1.089140800153176542e+03
2.019495072026504204e+03 1.565758480395438994e+02 1.089133142370068754e+03
2.019515503591101151e+03 1.565783154897818861e+02 1.089143253595773103e+03
2.019535935355699621e+03 1.565868232507739890e+02 1.089136454075691290e+03
2.019556367020173639e+03 1.565805159032112499e+02 1.089136936193328893e+03
2.019576798584537755e+03 1.565888646579552130e+02 1.089139434335886108e+03
2.019597230348903395e+03 1.565861186156890312e+02 1.089133490587254528e+03
2.019617662013260997e+03 1.565777666320026356e+02 1.089139135961574766e+03
2.019638093777510221e+03 1.565759212919574566e+02 1.089142589857998018e+03
2.019658525341641507e+03 1.565626453916094647e+02 1.089140601472059643e+03
2.019678957005766279e+03 1.565521784031224968e+02 1.089140798306334091e+03
2.019699388769782672e+03 1.565563219094245540e+02 1.089138990076666232e+03
2.019719820333797543e+03 1.565425345429289905e+02 1.089133099928671982e+03
2.019760683761589462e+03 1.566671260388118014e+02 1.089130975811635835e+03
2.019781115425372263e+03 1.566599999532325569e+02 1.089126932941613404e+03
2.019801546989030612e+03 1.566666701506187280e+02 1.089138538297836931e+03
2.019821978752697760e+03 1.566693507541523616e+02 1.089142935743849421e+03
2.019842410416356870e+03 1.566682209932840806e+02 1.089149047915958363e+03
2.019862842079906841e+03 1.566633152894042098e+02 1.089146247517629263e+03
2.019883273743340396e+03 1.566562078455152971e+02 1.089130165227923271e+03
2.019903705306773190e+03 1.566563154673683584e+02 1.089147220351039095e+03
2.019924137070200231e+03 1.566546557909623516e+02 1.089144987223199450e+03
2.019944568733517372e+03 1.566520131431152834e+02 1.089139279044173009e+03
2.019965000296717335e+03 1.566665811229403573e+02 1.089156443378366021e+03
2.019985432059911545e+03 1.566485495555330090e+02 1.089139913148010692e+03
2.020005863722995855e+03 1.566271802654208614e+02 1.089129847983060245e+03
2.020026295286079403e+03 1.566414915389070188e+02 1.089138764586301932e+03
2.020046727049040783e+03 1.566343589964521925e+02 1.089125934626530125e+03
2.020067158712008677e+03 1.566415131821924547e+02 1.089144599360644861e+03
2.020087590274975810e+03 1.566425020191949784e+02 1.089133458296658773e+03
2.020108022037704359e+03 1.566428800935299250e+02 1.089151196134528391e+03
2.020128453700555838e+03 1.566382963673341351e+02 1.089143380468741498e+03
2.020148885463167971e+03 1.566243421822411790e+02 1.089128343438487491e+03
2.020169317025902274e+03 1.566399997346179589e+02 1.089136991461311709e+03
2.020189748688520922e+03 1.566314649909694481e+02 1.089141020558105765e+03
2.020210180451016640e+03 1.566316412693211646e+02 1.089150504580264624e+03
2.020230612013518112e+03 1.566342562669744041e+02 1.089142845933926083e+03
2.020251043675903929e+03 1.566100219475085851e+02 1.089133785143797013e+03
2.020271475438283233e+03 1.566099362404017086e+02 1.089130247528734571e+03
2.020291907100552635e+03 1.566220447443308501e+02 1.089145911997706207e+03
2.020312338662821276e+03 1.566178744253476509e+02 1.089140179979315008e+03
2.020332770425084163e+03 1.566289727826788862e+02 1.089144374681364070e+03
2.020353202087237150e+03 1.566252867195900080e+02 1.089137319158086711e+03
2.020373633749273722e+03 1.566148098396405430e+02 1.089139112663348214e+03
2.020394065411303018e+03 1.566160843303306081e+02 1.089144126360316022e+03
2.020414497073223174e+03 1.566303368161084961e+02 1.089141091424550950e+03
2.020434928835144092e+03 1.566226925488976747e+02 1.089148457298946596e+03
2.020455360397056211e+03 1.566038480680570046e+02 1.089131252294000205e+03
2.020475792058859952e+03 1.566026186944397409e+02 1.089147244451666666e+03
2.020496223720663693e+03 1.565988675608189169e+02 1.089120459441276580e+03
2.020516655382343743e+03 1.566130427638270817e+02 1.089143392934485064e+03
2.020537087043914653e+03 1.566184091409017185e+02 1.089141651988044487e+03
2.020557518705485563e+03 1.566101625915751185e+02 1.089145387758148900e+03
2.020577950367049198e+03 1.566016592409828263e+02 1.089149708705181865e+03
2.020598382028503693e+03 1.566146688981204136e+02 1.089148332303933557e+03
2.020618813689958188e+03 1.566017163297005936e+02 1.089141490171960186e+03
2.020639245351405407e+03 1.565990721698488812e+02 1.089135353830298300e+03
2.020659677112627833e+03 1.565993865487983498e+02 1.089134143831010306e+03
2.020680108673965151e+03 1.566021776002492061e+02 1.089137033553067340e+03
2.020700540335179539e+03 1.566150035213014746e+02 1.089140722006726264e+03
2.020720972096285550e+03 1.566229409867731022e+02 1.089146118945935314e+03
2.020741403657390038e+03 1.566170996353501721e+02 1.089146964176357415e+03
2.020761835318488011e+03 1.565983119516941997e+02 1.089134043365926800e+03
2.020782267079477606e+03 1.566034520163845229e+02 1.089146033445717421e+03
2.020802698740466440e+03 1.566075494209279384e+02 1.089142207138137110e+03
2.020823130301330821e+03 1.566040040396052575e+02 1.089143364558756275e+03
2.020843562062204001e+03 1.566055748055103720e+02 1.089133916443369799e+03
2.020863993723076419e+03 1.566101666301778437e+02 1.089145517290248790e+03
2.020884425383825146e+03 1.566056200605033553e+02 1.089145614100141074e+03
2.020904857044464734e+03 1.566076817242554569e+02 1.089148265645793344e+03
2.020925288705104322e+03 1.565950478437239894e+02 1.089129891139016536e+03
2.020945720365736634e+03 1.565981902462219182e+02 1.089141896839644915e+03
2.020966152026259806e+03 1.565981384337921440e+02 1.089151199530584108e+03
